Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on
Adult,17.2488888888889,34.8069444444444,Early,2020-12-04,500.0,Sudan,hmarsaroop,Tue Feb  1 16:04:44 2022
Adult,17.6286111111111,32.7125,Early,2021-10-09,200.0,Sudan,Abhlfa,Tue Feb  1 16:04:44 2022
Adult,21.2975,36.0019444444444,Early,2021-02-06,200.0,Sudan,J Ankor,Tue Feb  1 16:04:44 2022
Adult,21.5008333333333,36.1044444444444,Middle,2021-03-14,200.0,Sudan,Norayait,Tue Feb  1 16:04:44 2022
ControlREV,18.9122222222222,32.3144444444444,Middle,2021-06-15,200.0,Sudan,berte,Tue Feb  1 16:04:44 2022
Adult,18.2269444444444,36.3861111111111,Early,2021-10-05,400.0,Sudan,Asout,Tue Feb  1 16:04:44 2022
Adult,15.9780555555556,32.2202777777778,Middle,2021-06-15,400.0,Sudan,Dr talha,Tue Feb  1 16:04:44 2022
Band,17.4044444444444,32.2619444444444,Late,2021-10-25,400.0,Sudan,wadi,Tue Feb  1 16:04:44 2022
Adult,18.2913888888889,37.6916666666667,Late,2021-12-22,400.0,Sudan,Krimbet,Tue Feb  1 16:04:44 2022
Adult,16.5558333333333,32.7991666666667,Middle,2021-06-12,300.0,Sudan,GLB Schemes,Tue Feb  1 16:04:44 2022
Adult,21.6613888888889,36.1319444444444,Early,2021-02-02,300.0,Sudan,Adrim 5,Tue Feb  1 16:04:44 2022
Adult,20.5002777777778,36.0288888888889,Early,2020-12-07,300.0,Sudan,Hebi,Tue Feb  1 16:04:44 2022
Adult,17.69,31.9147222222222,Middle,2021-10-15,400.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,15.5577777777778,32.0255555555556,Middle,2021-06-18,300.0,Sudan,Alshobali,Tue Feb  1 16:04:44 2022
Adult,17.6072222222222,32.1077777777778,Middle,2021-10-11,300.0,Sudan,Alzraat,Tue Feb  1 16:04:44 2022
Swarm,17.6441666666667,31.4244444444444,Early,2021-11-30,600.0,Sudan,Omer Aljohi,Tue Feb  1 16:04:44 2022
ControlREV,18.4588888888889,37.7377777777778,Late,2020-11-25,800.0,Sudan,Mekreek,Tue Feb  1 16:04:44 2022
Adult,17.1125,36.6133333333333,Late,2021-07-30,300.0,Sudan,Hamshkoreb,Tue Feb  1 16:04:44 2022
Hopper,17.2391666666667,34.5811111111111,Late,2021-01-28,500.0,Sudan,Alkarada,Tue Feb  1 16:04:44 2022
Adult,17.1044444444444,36.1708333333333,Late,2021-07-30,300.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,20.4883333333333,35.7838888888889,Early,2020-12-05,1000.0,Sudan,Oko,Tue Feb  1 16:04:44 2022
ControlREV,17.7238888888889,31.8836111111111,Late,2021-10-29,300.0,Sudan,Wadi Alzain,Tue Feb  1 16:04:44 2022
Swarm,21.6783333333333,36.1477777777778,Early,2020-11-30,600.0,Sudan,Shindiep,Tue Feb  1 16:04:44 2022
ControlREV,18.6319444444444,37.4833333333333,Early,2021-04-05,100.0,Sudan,seatrab,Tue Feb  1 16:04:44 2022
Adult,17.2352777777778,34.7719444444444,Late,2020-12-22,200.0,Sudan,homar sarop,Tue Feb  1 16:04:44 2022
ControlREV,18.1936111111111,33.72,Late,2021-10-27,200.0,Sudan,Abu gdadh,Tue Feb  1 16:04:44 2022
Adult,18.4058333333333,37.6319444444444,Early,2021-05-05,200.0,Sudan,Watan,Tue Feb  1 16:04:44 2022
Adult,16.6752777777778,31.6266666666667,Late,2020-10-21,300.0,Sudan,Wadi Gomor  2,Tue Feb  1 16:04:44 2022
Adult,14.9547222222222,28.9427777777778,Early,2021-10-02,400.0,Sudan,Adakdak,Tue Feb  1 16:04:44 2022
Hopper,17.3430555555556,34.5383333333333,Early,2020-11-06,400.0,Sudan,Wadi bara,Tue Feb  1 16:04:44 2022
ControlREV,18.7616666666667,37.4363888888889,Middle,2021-02-14,500.0,Sudan,aeeram,Tue Feb  1 16:04:44 2022
Adult,17.3380555555556,34.5283333333333,Middle,2021-06-14,700.0,Sudan,Cidown,Tue Feb  1 16:04:44 2022
Adult,20.8344444444444,35.8680555555556,Early,2020-12-03,200.0,Sudan,Wadi Amer,Tue Feb  1 16:04:44 2022
ControlREV,17.8375,35.9475,Middle,2020-10-19,1000.0,Sudan,Adarot2,Tue Feb  1 16:04:44 2022
Adult,15.5727777777778,32.0447222222222,Late,2021-07-26,300.0,Sudan,El shobaly,Tue Feb  1 16:04:44 2022
Adult,18.4483333333333,37.7288888888889,Middle,2021-03-16,300.0,Sudan,Totnab,Tue Feb  1 16:04:44 2022
Band,17.1708333333333,35.0427777777778,Early,2020-11-07,300.0,Sudan,Neet adrot,Tue Feb  1 16:04:44 2022
ControlREV,17.3825,34.5,Middle,2020-11-16,100.0,Sudan,umsiala 3,Tue Feb  1 16:04:44 2022
Swarm,18.3980555555556,37.7480555555556,Late,2020-11-24,800.0,Sudan,Aglam,Tue Feb  1 16:04:44 2022
ControlREV,18.6847222222222,37.4077777777778,Late,2021-02-20,700.0,Sudan,Ashaad,Tue Feb  1 16:04:44 2022
ControlREV,18.4002777777778,37.6319444444444,Early,2020-11-01,1000.0,Sudan,Bramyw,Tue Feb  1 16:04:44 2022
ControlREV,17.2586111111111,34.4247222222222,Early,2020-12-06,600.0,Sudan,Alakra,Tue Feb  1 16:04:44 2022
Adult,17.7747222222222,31.8619444444444,Middle,2021-10-15,300.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
ControlREV,20.4886111111111,35.7888888888889,Late,2020-11-27,200.0,Sudan,Oko,Tue Feb  1 16:04:44 2022
Band,18.4586111111111,37.6022222222222,Middle,2020-10-19,500.0,Sudan,Watan,Tue Feb  1 16:04:44 2022
Adult,20.1475,37.0483333333333,Middle,2020-11-19,500.0,Sudan,Aite 1,Tue Feb  1 16:04:44 2022
ControlREV,17.8419444444444,36.1036111111111,Middle,2020-10-15,300.0,Sudan,E amasa,Tue Feb  1 16:04:44 2022
Adult,15.4969444444444,36.5677777777778,Late,2021-06-21,200.0,Sudan,Hafart,Tue Feb  1 16:04:44 2022
Band,18.6366666666667,37.4766666666667,Early,2021-04-08,200.0,Sudan,seatrab,Tue Feb  1 16:04:44 2022
Adult,15.7933333333333,30.2997222222222,Early,2021-09-30,200.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,18.9086111111111,32.3202777777778,Middle,2021-06-17,100.0,Sudan,kor alrwak,Tue Feb  1 16:04:44 2022
Adult,18.1141666666667,37.555,Late,2020-11-24,600.0,Sudan,Alslam,Tue Feb  1 16:04:44 2022
ControlREV,20.4780555555556,36.8919444444444,Late,2020-11-20,500.0,Sudan,Mlagwib2,Tue Feb  1 16:04:44 2022
ControlREV,18.1905555555556,35.5388888888889,Middle,2020-11-13,500.0,Sudan,khur arab musmar,Tue Feb  1 16:04:44 2022
Adult,16.2544444444444,35.5005555555556,Early,2021-10-09,300.0,Sudan,Wadmashep,Tue Feb  1 16:04:44 2022
Hopper,18.4861111111111,37.7333333333333,Late,2021-04-24,200.0,Sudan,Bashoodgaw,Tue Feb  1 16:04:44 2022
ControlREV,18.3980555555556,37.7480555555556,Late,2020-11-24,800.0,Sudan,Aglam,Tue Feb  1 16:04:44 2022
Adult,17.8530555555556,38.3041666666667,Early,2021-02-09,300.0,Sudan,Ayat,Tue Feb  1 16:04:44 2022
Adult,17.2338888888889,34.7866666666667,Middle,2020-10-12,400.0,Sudan,humr srop,Tue Feb  1 16:04:44 2022
Adult,21.2097222222222,35.9241666666667,Late,2021-01-29,300.0,Sudan,Ayray,Tue Feb  1 16:04:44 2022
ControlREV,18.7341666666667,37.4477777777778,Late,2021-02-21,600.0,Sudan,airam,Tue Feb  1 16:04:44 2022
ControlREV,17.2997222222222,34.7769444444444,Early,2020-12-05,200.0,Sudan,Homar sarop 8,Tue Feb  1 16:04:44 2022
Adult,16.5691666666667,31.0294444444444,Late,2020-10-22,500.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,18.3597222222222,31.8025,Early,2021-07-31,300.0,Sudan,Wadi alkuri,Tue Feb  1 16:04:44 2022
Adult,17.4533333333333,35.8888888888889,Early,2021-10-05,300.0,Sudan,Abusalam,Tue Feb  1 16:04:44 2022
Band,17.8975,38.4227777777778,Early,2021-02-05,200.0,Sudan,HalibaiNorth,Tue Feb  1 16:04:44 2022
Adult,17.5797222222222,35.8383333333333,Middle,2020-10-16,300.0,Sudan,Frag rigid,Tue Feb  1 16:04:44 2022
Adult,17.6388888888889,31.9852777777778,Early,2021-10-08,400.0,Sudan,albarkool,Tue Feb  1 16:04:44 2022
Adult,18.5472222222222,37.4983333333333,Late,2021-02-22,300.0,Sudan,South setrab,Tue Feb  1 16:04:44 2022
Adult,18.5372222222222,36.7419444444444,Middle,2020-11-19,200.0,Sudan,Arhip2,Tue Feb  1 16:04:44 2022
Hopper,17.6266666666667,32.0566666666667,Late,2021-10-30,400.0,Sudan,wadi,Tue Feb  1 16:04:44 2022
Band,17.5630555555556,31.7155555555556,Late,2021-11-27,400.0,Sudan,Gabroon,Tue Feb  1 16:04:44 2022
Band,17.8505555555556,38.4108333333333,Early,2021-02-01,300.0,Sudan,Meheitaib,Tue Feb  1 16:04:44 2022
ControlREV,18.5661111111111,37.4672222222222,Late,2021-02-23,600.0,Sudan,setfab,Tue Feb  1 16:04:44 2022
Adult,17.8522222222222,38.4111111111111,Middle,2020-11-19,400.0,Sudan,Meateb,Tue Feb  1 16:04:44 2022
ControlREV,20.8677777777778,35.9677777777778,Late,2021-01-30,400.0,Sudan,Ayray,Tue Feb  1 16:04:44 2022
Hopper,21.6705555555556,36.1508333333333,Early,2021-02-09,200.0,Sudan,north adrem,Tue Feb  1 16:04:44 2022
Adult,18.6602777777778,37.4738888888889,Early,2021-03-02,200.0,Sudan,satrab,Tue Feb  1 16:04:44 2022
Adult,20.4541666666667,35.7261111111111,Early,2020-12-01,200.0,Sudan,Oko Gabatit,Tue Feb  1 16:04:44 2022
Adult,18.2025,38.1461111111111,Early,2020-12-02,300.0,Sudan,Dorhieb,Tue Feb  1 16:04:44 2022
Adult,19.0686111111111,32.6719444444444,Early,2020-12-09,300.0,Sudan,kabna1,Tue Feb  1 16:04:44 2022
Adult,15.01,29.0002777777778,Late,2021-07-30,300.0,Sudan,Abolaoat,Tue Feb  1 16:04:44 2022
Hopper,17.3177777777778,34.7025,Middle,2020-11-10,300.0,Sudan,Ganat,Tue Feb  1 16:04:44 2022
Swarm,18.2888888888889,36.1541666666667,Middle,2020-12-15,500.0,Sudan,Shidiap,Tue Feb  1 16:04:44 2022
Adult,15.7958333333333,35.7819444444444,Late,2021-06-20,400.0,Sudan,Tarerma,Tue Feb  1 16:04:44 2022
Band,17.1647222222222,35.0066666666667,Late,2020-10-25,400.0,Sudan,Amab,Tue Feb  1 16:04:44 2022
ControlREV,21.5394444444444,36.0869444444444,Late,2020-12-27,100.0,Sudan,Swarate,Tue Feb  1 16:04:44 2022
ControlREV,17.5102777777778,31.9091666666667,Early,2021-12-06,300.0,Sudan,Wadi Alsrh,Tue Feb  1 16:04:44 2022
ControlREV,17.6741666666667,31.6888888888889,Early,2021-12-01,600.0,Sudan,Am Top,Tue Feb  1 16:04:44 2022
Adult,16.5525,32.8388888888889,Middle,2021-03-18,200.0,Sudan,GLB,Tue Feb  1 16:04:44 2022
ControlREV,16.9186111111111,35.6883333333333,Middle,2020-12-18,400.0,Sudan,Gashdai,Tue Feb  1 16:04:44 2022
Adult,18.0336111111111,32.9333333333333,Early,2021-10-06,200.0,Sudan,Abo doom 7,Tue Feb  1 16:04:44 2022
ControlREV,18.7563888888889,37.4722222222222,Early,2021-04-30,300.0,Sudan,Ashat,Tue Feb  1 16:04:44 2022
Adult,17.1572222222222,34.88,Middle,2020-12-14,200.0,Sudan,alhautof 2,Tue Feb  1 16:04:44 2022
ControlREV,20.1597222222222,35.87,Late,2020-11-26,200.0,Sudan,Wadi Hyait,Tue Feb  1 16:04:44 2022
Adult,21.6577777777778,36.1325,Middle,2021-02-15,300.0,Sudan,Adrem,Tue Feb  1 16:04:44 2022
Adult,20.2744444444444,35.8094444444444,Middle,2020-10-10,300.0,Sudan,Gramaiyt,Tue Feb  1 16:04:44 2022
Adult,15.9497222222222,31.9333333333333,Middle,2021-06-19,300.0,Sudan,Alaarak,Tue Feb  1 16:04:44 2022
ControlREV,17.3755555555556,34.4475,Early,2020-11-02,200.0,Sudan,Am sauala 3,Tue Feb  1 16:04:44 2022
ControlREV,17.3069444444444,34.6447222222222,Early,2020-12-06,100.0,Sudan,Agetay,Tue Feb  1 16:04:44 2022
Adult,16.7313888888889,31.2522222222222,Early,2021-10-08,200.0,Sudan,Alkfria,Tue Feb  1 16:04:44 2022
Hopper,18.5816666666667,36.7733333333333,Middle,2020-11-10,400.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
ControlREV,17.2747222222222,34.9344444444444,Early,2020-10-31,400.0,Sudan,Shodaib,Tue Feb  1 16:04:44 2022
Adult,16.9936111111111,35.0744444444444,Middle,2020-10-10,400.0,Sudan,Welasait,Tue Feb  1 16:04:44 2022
Adult,19.6502777777778,33.3305555555556,Middle,2020-10-13,200.0,Sudan,dal3,Tue Feb  1 16:04:44 2022
Band,17.5933333333333,31.6563888888889,Late,2021-11-23,400.0,Sudan,East Um Alhassan,Tue Feb  1 16:04:44 2022
Adult,21.7808333333333,36.1294444444444,Middle,2021-01-11,100.0,Sudan,Aguwateet,Tue Feb  1 16:04:44 2022
ControlREV,17.1236111111111,34.8786111111111,Late,2020-12-23,100.0,Sudan,alhautf 2,Tue Feb  1 16:04:44 2022
Adult,17.3466666666667,34.4547222222222,Late,2020-12-21,500.0,Sudan,alfawra,Tue Feb  1 16:04:44 2022
Band,17.2494444444444,34.4952777777778,Early,2020-11-03,300.0,Sudan,Alsafiab 4,Tue Feb  1 16:04:44 2022
ControlREV,18.7536111111111,36.9575,Late,2020-11-20,400.0,Sudan,Smad,Tue Feb  1 16:04:44 2022
Adult,16.6525,33.1969444444444,Late,2021-07-27,400.0,Sudan,west matama,Tue Feb  1 16:04:44 2022
Adult,14.6583333333333,31.0202777777778,Middle,2021-10-10,300.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,17.8311111111111,38.3641666666667,Early,2021-02-09,200.0,Sudan,Gadef,Tue Feb  1 16:04:44 2022
ControlREV,21.7344444444444,36.7488888888889,Late,2020-11-26,500.0,Sudan,fudokwan,Tue Feb  1 16:04:44 2022
Swarm,18.5447222222222,37.7183333333333,Late,2020-11-21,800.0,Sudan,Bawekneb,Tue Feb  1 16:04:44 2022
Adult,17.9394444444444,38.4352777777778,Middle,2021-02-13,200.0,Sudan,North Halibai,Tue Feb  1 16:04:44 2022
Swarm,18.3988888888889,37.6141666666667,Late,2021-02-26,400.0,Sudan,watn,Tue Feb  1 16:04:44 2022
Adult,20.1061111111111,36.2225,Middle,2021-12-19,800.0,Sudan,Tahamyum Abushook,Tue Feb  1 16:04:44 2022
Adult,17.1397222222222,34.885,Middle,2021-01-10,200.0,Sudan,Alhitof 2,Tue Feb  1 16:04:44 2022
Adult,18.2666666666667,36.3286111111111,Late,2020-10-23,500.0,Sudan,Asoad East,Tue Feb  1 16:04:44 2022
Band,18.2666666666667,35.8975,Middle,2020-10-18,1000.0,Sudan,Telgrab,Tue Feb  1 16:04:44 2022
Adult,21.2088888888889,35.9241666666667,Middle,2020-10-11,400.0,Sudan,Rfanab,Tue Feb  1 16:04:44 2022
Adult,20.9625,35.8983333333333,Middle,2020-12-12,500.0,Sudan,Sgwatit,Tue Feb  1 16:04:44 2022
Adult,17.2411111111111,34.7813888888889,Early,2020-11-01,300.0,Sudan,Homar sarob,Tue Feb  1 16:04:44 2022
Band,17.4888888888889,31.5344444444444,Middle,2021-11-13,500.0,Sudan,WadiAlmogdm,Tue Feb  1 16:04:44 2022
Adult,20.1630555555556,35.8341666666667,Middle,2021-01-14,300.0,Sudan,Wadi Almoharg,Tue Feb  1 16:04:44 2022
ControlREV,18.6602777777778,37.4738888888889,Early,2021-03-02,200.0,Sudan,satrab,Tue Feb  1 16:04:44 2022
Adult,17.2527777777778,34.7772222222222,Middle,2021-01-10,400.0,Sudan,Homarsarop,Tue Feb  1 16:04:44 2022
Adult,21.635,36.1277777777778,Middle,2020-12-11,800.0,Sudan,Adriem,Tue Feb  1 16:04:44 2022
Adult,18.4561111111111,37.6069444444444,Early,2021-03-03,200.0,Sudan,Watan,Tue Feb  1 16:04:44 2022
ControlREV,17.8341666666667,38.3608333333333,Early,2020-12-06,500.0,Sudan,Hapiay,Tue Feb  1 16:04:44 2022
Adult,18.7475,37.4725,Late,2021-04-28,200.0,Sudan,est ahshad,Tue Feb  1 16:04:44 2022
Adult,18.2902777777778,37.8605555555556,Late,2021-03-23,300.0,Sudan,Mfrs,Tue Feb  1 16:04:44 2022
Adult,18.9391666666667,37.3116666666667,Late,2020-11-24,200.0,Sudan,west gabool,Tue Feb  1 16:04:44 2022
Adult,14.5608333333333,29.0838888888889,Late,2021-07-30,300.0,Sudan,MohmedAli,Tue Feb  1 16:04:44 2022
Band,17.1727777777778,35.0116666666667,Early,2020-11-02,300.0,Sudan,E Amab,Tue Feb  1 16:04:44 2022
Adult,14.3897222222222,28.9802777777778,Early,2021-07-31,200.0,Sudan,Aslaiaa,Tue Feb  1 16:04:44 2022
Swarm,18.2111111111111,37.7427777777778,Early,2020-11-07,1000.0,Sudan,E k Braka,Tue Feb  1 16:04:44 2022
Adult,20.3772222222222,37.0336111111111,Early,2021-12-08,500.0,Sudan,Blolab,Tue Feb  1 16:04:44 2022
ControlREV,17.2461111111111,34.7808333333333,Early,2020-11-07,200.0,Sudan,Homar saroop 2,Tue Feb  1 16:04:44 2022
ControlREV,18.2227777777778,36.3863888888889,Middle,2020-10-13,500.0,Sudan,Asot,Tue Feb  1 16:04:44 2022
ControlREV,18.7411111111111,36.9413888888889,Early,2020-12-05,600.0,Sudan,Kaizenon,Tue Feb  1 16:04:44 2022
Adult,18.0472222222222,38.4041666666667,Early,2021-03-06,200.0,Sudan,Igaitai East,Tue Feb  1 16:04:44 2022
Hopper,17.31,34.6275,Middle,2020-11-19,300.0,Sudan,Ab shodey,Tue Feb  1 16:04:44 2022
Adult,16.8355555555556,35.7075,Early,2020-12-02,200.0,Sudan,Gashdai 2,Tue Feb  1 16:04:44 2022
Adult,19.2702777777778,33.4436111111111,Middle,2020-10-15,200.0,Sudan,amin est,Tue Feb  1 16:04:44 2022
Adult,15.0583333333333,30.5694444444444,Early,2021-10-08,300.0,Sudan,Kabisj,Tue Feb  1 16:04:44 2022
ControlREV,18.7422222222222,37.4486111111111,Late,2021-03-28,100.0,Sudan,Ashad,Tue Feb  1 16:04:44 2022
Adult,21.5966666666667,36.1144444444444,Middle,2021-02-15,200.0,Sudan,Adremm,Tue Feb  1 16:04:44 2022
Adult,17.3438888888889,34.6,Middle,2021-02-17,300.0,Sudan,Aledera,Tue Feb  1 16:04:44 2022
Adult,14.8966666666667,30.0169444444444,Late,2021-08-28,200.0,Sudan,Omsar1,Tue Feb  1 16:04:44 2022
Hopper,17.2411111111111,34.7813888888889,Early,2020-11-01,300.0,Sudan,Homar sarob,Tue Feb  1 16:04:44 2022
Adult,18.2058333333333,38.1747222222222,Late,2020-12-30,300.0,Sudan,Mokban,Tue Feb  1 16:04:44 2022
Adult,18.5688888888889,36.2658333333333,Middle,2020-11-18,600.0,Sudan,Sgotelyabb,Tue Feb  1 16:04:44 2022
ControlREV,17.1191666666667,36.6277777777778,Early,2020-11-01,200.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
ControlREV,18.6394444444444,37.4952777777778,Early,2021-03-03,600.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
ControlREV,19.8761111111111,35.6683333333333,Late,2020-11-22,200.0,Sudan,Wadi Adoud,Tue Feb  1 16:04:44 2022
Band,18.3133333333333,36.0538888888889,Late,2020-10-25,400.0,Sudan,Shdiyab,Tue Feb  1 16:04:44 2022
Adult,14.24,31.1102777777778,Early,2021-08-04,200.0,Sudan,Umrazoga,Tue Feb  1 16:04:44 2022
ControlREV,17.3877777777778,34.4947222222222,Middle,2020-12-15,200.0,Sudan,Alhelgey,Tue Feb  1 16:04:44 2022
Adult,19.4119444444444,37.2377777777778,Early,2020-12-09,500.0,Sudan,south air,Tue Feb  1 16:04:44 2022
ControlREV,21.5619444444444,36.1088888888889,Early,2021-01-09,100.0,Sudan,Swarate,Tue Feb  1 16:04:44 2022
ControlREV,17.9394444444444,38.4352777777778,Middle,2021-02-13,200.0,Sudan,North Halibai,Tue Feb  1 16:04:44 2022
Adult,18.8783333333333,35.5525,Late,2021-07-28,300.0,Sudan,Kamoydangal,Tue Feb  1 16:04:44 2022
Adult,20.8041666666667,35.87,Middle,2020-10-15,300.0,Sudan,NorthWdalklib,Tue Feb  1 16:04:44 2022
ControlREV,18.2291666666667,35.7025,Early,2020-11-05,500.0,Sudan,Mousmar,Tue Feb  1 16:04:44 2022
Adult,15.4002777777778,30.1627777777778,Early,2021-09-30,300.0,Sudan,S safia,Tue Feb  1 16:04:44 2022
Adult,17.3641666666667,34.5086111111111,Middle,2020-11-17,200.0,Sudan,Wadi 6,Tue Feb  1 16:04:44 2022
Adult,18.0397222222222,36.1966666666667,Late,2020-10-21,1000.0,Sudan,Amasa,Tue Feb  1 16:04:44 2022
Adult,21.5394444444444,36.0869444444444,Late,2020-12-27,100.0,Sudan,Swarate,Tue Feb  1 16:04:44 2022
Adult,21.5083333333333,36.29,Late,2020-12-21,200.0,Sudan,Shongeel,Tue Feb  1 16:04:44 2022
Band,17.6630555555556,31.6997222222222,Late,2021-11-24,300.0,Sudan,Amtoop1,Tue Feb  1 16:04:44 2022
ControlREV,21.7877777777778,36.1188888888889,Middle,2021-02-15,200.0,Sudan,Agwatit,Tue Feb  1 16:04:44 2022
Adult,18.5602777777778,37.5194444444444,Middle,2021-05-14,300.0,Sudan,48,Tue Feb  1 16:04:44 2022
Adult,18.0663888888889,34.0330555555556,Middle,2021-03-14,300.0,Sudan,El ragehi,Tue Feb  1 16:04:44 2022
Adult,14.1008333333333,31.07,Early,2021-08-04,300.0,Sudan,Albania,Tue Feb  1 16:04:44 2022
Adult,16.7633333333333,35.9166666666667,Early,2020-12-04,400.0,Sudan,Balandwaib,Tue Feb  1 16:04:44 2022
Adult,17.2427777777778,31.4827777777778,Early,2021-10-05,200.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Adult,18.5616666666667,36.7466666666667,Middle,2020-11-14,700.0,Sudan,Baroti,Tue Feb  1 16:04:44 2022
ControlREV,17.6580555555556,35.7741666666667,Late,2020-10-22,500.0,Sudan,Elbaritik,Tue Feb  1 16:04:44 2022
Hopper,18.7386111111111,37.4602777777778,Early,2021-04-08,200.0,Sudan,Ashadd 8,Tue Feb  1 16:04:44 2022
ControlREV,19.1591666666667,37.3102777777778,Late,2021-02-26,600.0,Sudan,N Topean,Tue Feb  1 16:04:44 2022
ControlREV,18.7344444444444,37.4477777777778,Early,2021-03-07,600.0,Sudan,Ashut,Tue Feb  1 16:04:44 2022
Hopper,17.72,31.8944444444444,Late,2021-10-25,400.0,Sudan,Um arabaain,Tue Feb  1 16:04:44 2022
ControlREV,17.8386111111111,38.38,Early,2021-01-08,200.0,Sudan,Gadaif,Tue Feb  1 16:04:44 2022
Hopper,17.6369444444444,32.0061111111111,Late,2021-10-24,500.0,Sudan,Albarkool,Tue Feb  1 16:04:44 2022
Adult,18.5127777777778,37.5655555555556,Middle,2021-05-17,200.0,Sudan,malageet,Tue Feb  1 16:04:44 2022
ControlREV,20.1755555555556,35.8333333333333,Early,2021-02-04,300.0,Sudan,Almhark 1,Tue Feb  1 16:04:44 2022
Adult,18.4447222222222,37.7308333333333,Late,2020-11-22,500.0,Sudan,Mkreeg2,Tue Feb  1 16:04:44 2022
Adult,21.6694444444444,36.1508333333333,Early,2021-02-02,200.0,Sudan,Adrim 3,Tue Feb  1 16:04:44 2022
Swarm,18.2191666666667,37.8175,Early,2020-11-07,1000.0,Sudan,K Braka,Tue Feb  1 16:04:44 2022
ControlREV,18.6622222222222,37.465,Early,2021-03-02,700.0,Sudan,North striab,Tue Feb  1 16:04:44 2022
Adult,17.4891666666667,36.0711111111111,Late,2020-11-21,400.0,Sudan,Wadi 2,Tue Feb  1 16:04:44 2022
ControlREV,20.0961111111111,37.0827777777778,Early,2020-12-01,1000.0,Sudan,enteet,Tue Feb  1 16:04:44 2022
Swarm,18.7719444444444,37.4419444444444,Early,2021-03-05,500.0,Sudan,Aremm,Tue Feb  1 16:04:44 2022
Adult,18.7719444444444,37.4419444444444,Early,2021-03-05,100.0,Sudan,Akalepp,Tue Feb  1 16:04:44 2022
Adult,15.5783333333333,32.0922222222222,Late,2021-08-24,300.0,Sudan,Nadak,Tue Feb  1 16:04:44 2022
Adult,15.8111111111111,30.6669444444444,Late,2021-08-25,200.0,Sudan,E  Abu orog,Tue Feb  1 16:04:44 2022
Hopper,17.3647222222222,34.4458333333333,Late,2021-01-21,400.0,Sudan,kalwet 6,Tue Feb  1 16:04:44 2022
Adult,17.9013888888889,38.4175,Late,2020-11-27,600.0,Sudan,Kawada,Tue Feb  1 16:04:44 2022
Adult,18.7580555555556,37.4391666666667,Early,2021-05-03,200.0,Sudan,Airam,Tue Feb  1 16:04:44 2022
ControlREV,18.3105555555556,35.5988888888889,Middle,2020-10-19,800.0,Sudan,habob1,Tue Feb  1 16:04:44 2022
Adult,17.8402777777778,38.3708333333333,Middle,2021-02-19,200.0,Sudan,Gadef,Tue Feb  1 16:04:44 2022
ControlREV,17.8588888888889,38.3719444444444,Middle,2021-02-11,200.0,Sudan,Ganrari,Tue Feb  1 16:04:44 2022
Adult,16.7413888888889,36.0341666666667,Late,2020-11-26,200.0,Sudan,West Kassara,Tue Feb  1 16:04:44 2022
Adult,17.3755555555556,34.4475,Early,2020-11-02,200.0,Sudan,Am sauala 3,Tue Feb  1 16:04:44 2022
Adult,19.0272222222222,35.3138888888889,Middle,2020-11-18,400.0,Sudan,Wadi,Tue Feb  1 16:04:44 2022
Band,18.0397222222222,36.1966666666667,Late,2020-10-21,1000.0,Sudan,Amasa,Tue Feb  1 16:04:44 2022
ControlREV,17.0616666666667,36.5122222222222,Middle,2020-10-15,200.0,Sudan,Oudiy,Tue Feb  1 16:04:44 2022
Adult,17.3580555555556,34.5441666666667,Early,2021-01-09,200.0,Sudan,Abara,Tue Feb  1 16:04:44 2022
Band,18.7730555555556,37.4547222222222,Late,2021-03-20,200.0,Sudan,Akalib,Tue Feb  1 16:04:44 2022
Adult,17.24,36.565,Late,2020-10-26,200.0,Sudan,Wadi 3,Tue Feb  1 16:04:44 2022
ControlREV,18.015,36.3158333333333,Middle,2020-10-11,400.0,Sudan,Abusumer east,Tue Feb  1 16:04:44 2022
Hopper,21.6577777777778,36.1347222222222,Early,2021-02-05,200.0,Sudan,Adrem,Tue Feb  1 16:04:44 2022
Hopper,21.6552777777778,36.1308333333333,Early,2021-02-05,200.0,Sudan,adrem2,Tue Feb  1 16:04:44 2022
Band,18.4544444444444,37.6663888888889,Early,2020-11-02,600.0,Sudan,Fafeet,Tue Feb  1 16:04:44 2022
ControlREV,17.1727777777778,35.0116666666667,Early,2020-11-02,300.0,Sudan,E Amab,Tue Feb  1 16:04:44 2022
