Unnamed: 0,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture,Temperature_2m
13269,Band,11.517777778000038,40.38666666700004,Middle,2019-10-11,80.0,Ethiopia,gezi temezimaza,Tue Feb  1 16:04:44 2022,0.032999999821186,23.499000549316406
13272,Band,11.6369444444444,40.0177777777778,Early,2020-09-03,20.0,Ethiopia,Affar chifra askona,Tue Feb  1 16:04:44 2022,0.1490000039339065,24.1510009765625
13274,Swarm,9.18555555555556,39.7222222222222,Middle,2020-10-18,200.0,Ethiopia,North Shewa K3,Tue Feb  1 16:04:44 2022,0.1990000009536743,20.28499984741211
13277,Swarm,6.2,42.95,Middle,2020-06-18,40.0,Ethiopia,Labi,Tue Feb  1 16:04:44 2022,0.0289999991655349,27.163000106811523
13278,Swarm,5.300000000000068,36.91666666700007,Middle,2020-04-12,570.0,Ethiopia,Duma,Tue Feb  1 16:04:44 2022,0.1089999973773956,26.2189998626709
13279,Swarm,8.94583333333333,41.5747222222222,Middle,2020-07-14,1600.0,Ethiopia,Mataramis,Tue Feb  1 16:04:44 2022,0.4950000047683716,15.888500213623047
13282,Band,12.7333333333333,39.9333333333333,Late,2020-06-23,300.0,Ethiopia,Falana,Tue Feb  1 16:04:44 2022,0.1049999967217445,22.117000579833984
13288,Swarm,9.34888888888889,43.1388888888889,Middle,2020-10-15,1000.0,Ethiopia,Somali region Fafan,Tue Feb  1 16:04:44 2022,0.3179999887943268,15.120499610900879
13289,Swarm,7.53111111111111,39.9888888888889,Middle,2021-02-10,800.0,Ethiopia,Indato,Tue Feb  1 16:04:44 2022,0.270000010728836,10.756500244140625
13291,Swarm,8.36777777777778,41.7813888888889,Early,2021-03-06,4000.0,Ethiopia,Gars Gafa Gololcha,Tue Feb  1 16:04:44 2022,0.0680000036954879,21.34549903869629
13292,Swarm,7.315,41.1158333333333,Late,2021-04-24,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.2370000034570694,16.55500030517578
13293,Swarm,7.70055555555556,40.5813888888889,Middle,2021-04-10,161.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.1319999992847442,18.967500686645508
13295,Swarm,5.27694444444444,36.6055555555556,Late,2020-07-24,600.0,Ethiopia,Hamer,Tue Feb  1 16:04:44 2022,0.4699999988079071,17.9635009765625
13309,Band,7.23611111111111,41.7488888888889,Middle,2021-06-11,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.1459999978542328,24.54599952697754
13310,Swarm,5.34416666666667,36.6344444444444,Early,2020-07-09,400.0,Ethiopia,Bori,Tue Feb  1 16:04:44 2022,0.4670000076293945,17.547500610351562
13313,Band,9.01305555555555,43.3241666666667,Late,2021-05-26,200.0,Ethiopia,Qabri baya Jingada 0,Tue Feb  1 16:04:44 2022,0.0879999995231628,16.304000854492188
13314,Band,7.12805555555556,41.7458333333333,Early,2021-06-09,200.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.1480000019073486,24.297500610351562
13315,Band,6.55861111111111,45.7786111111111,Middle,2020-11-13,100.0,Ethiopia,Cinanle,Tue Feb  1 16:04:44 2022,0.0850000008940696,22.67999839782715
13317,Band,6.75722222222222,45.2866666666667,Early,2020-11-30,350.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.1169999986886978,21.617000579833984
13318,Swarm,7.08194444444444,40.5466666666667,Middle,2021-01-13,200.0,Ethiopia,Goro Balle galula,Tue Feb  1 16:04:44 2022,0.2680000066757202,13.311500549316406
13325,Band,7.34027777777778,45.2980555555556,Late,2020-12-21,450.0,Ethiopia,Kodohle,Tue Feb  1 16:04:44 2022,0.0939999967813491,21.665000915527344
13326,Swarm,8.97527777777778,43.9383333333333,Early,2021-10-04,100.0,Ethiopia,Gadaueina,Tue Feb  1 16:04:44 2022,0.1829999983310699,19.39150047302246
13327,Swarm,8.87555555555556,43.8716666666667,Early,2021-10-31,75.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0839999988675117,16.53849983215332
13328,Swarm,6.09916666666667,45.3969444444444,Early,2020-12-09,800.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0920000001788139,21.430500030517578
13330,Band,10.6375,42.6275,Early,2021-06-09,1.0,Ethiopia,Gerbsle,Tue Feb  1 16:04:44 2022,0.0089999996125698,27.67300033569336
13331,Swarm,9.58777777777778,42.6505555555556,Middle,2021-02-18,2000.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.1550000011920929,17.649999618530273
13332,Band,11.1361111111111,40.7577777777778,Early,2020-09-04,100.0,Ethiopia,Afar zone 1 adayitu,Tue Feb  1 16:04:44 2022,0.025000000372529,27.16550064086914
13335,Swarm,11.4169444444444,40.6822222222222,Early,2021-09-30,200.0,Ethiopia,Afar,Tue Feb  1 16:04:44 2022,0.0209999997168779,29.377500534057617
13336,Swarm,7.76833333333333,40.1747222222222,Early,2021-02-28,600.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.2730000019073486,21.708999633789062
13338,Band,11.2497222222222,40.3808333333333,Early,2020-09-08,5000.0,Ethiopia,Afar Addar Elewuha,Tue Feb  1 16:04:44 2022,0.1280000060796737,26.756999969482422
13341,Band,4.733333333000076,36.03333333300003,Early,2020-04-10,46.0,Ethiopia,Delegnmor,Tue Feb  1 16:04:44 2022,0.0949999988079071,29.52400016784668
13344,Swarm,11.5072222222222,39.9858333333333,Late,2020-09-24,600.0,Ethiopia,Werbabu,Tue Feb  1 16:04:44 2022,0.1979999989271164,24.600500106811523
13347,Swarm,5.6650000000000205,44.05250000000007,Late,2019-12-21,100.0,Ethiopia,Gerse,Tue Feb  1 16:04:44 2022,0.0419999994337558,24.386499404907227
13348,Band,9.01277777777778,43.3733333333333,Middle,2021-05-19,50.0,Ethiopia,Gingada,Tue Feb  1 16:04:44 2022,0.123999997973442,17.714500427246094
13349,Swarm,11.2616666666667,40.7163888888889,Early,2020-08-08,400.0,Ethiopia,Aerial Control,Tue Feb  1 16:04:44 2022,0.2129999995231628,23.62350082397461
13352,Swarm,5.99611111111111,43.5138888888889,Early,2020-12-31,2000.0,Ethiopia,Harseden,Tue Feb  1 16:04:44 2022,0.0140000004321336,27.22599983215332
13355,Swarm,4.79555555555556,38.7502777777778,Late,2021-01-22,600.0,Ethiopia,Goto,Tue Feb  1 16:04:44 2022,0.0860000029206276,19.56800079345703
13361,Swarm,7.46111111111111,46.5141666666667,Middle,2020-12-10,25.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0810000002384185,19.66750144958496
13372,Swarm,5.833333333000041,37.41666666700007,Middle,2020-04-17,400.0,Ethiopia,Elbo,Tue Feb  1 16:04:44 2022,0.3899999856948852,20.239500045776367
13374,Swarm,7.5041666670000495,39.35277777800008,Late,2020-02-25,400.0,Ethiopia,Limumerti,Tue Feb  1 16:04:44 2022,0.3770000040531158,7.2139997482299805
13378,Band,11.5333333333333,40.3333333333333,Early,2020-06-03,175.0,Ethiopia,Grgera.,Tue Feb  1 16:04:44 2022,0.1299999952316284,26.039499282836914
13381,Band,11.815,39.9469444444444,Late,2020-09-25,30.0,Ethiopia,fullarewa village Iw,Tue Feb  1 16:04:44 2022,0.0939999967813491,24.046499252319336
13383,Swarm,6.66888888888889,44.7741666666667,Middle,2020-12-15,1200.0,Ethiopia,Derdelele,Tue Feb  1 16:04:44 2022,0.0810000002384185,20.0
13387,Band,9.78333333300003,42.41666666700007,Middle,2020-05-13,160.0,Ethiopia,Tebea,Tue Feb  1 16:04:44 2022,0.0949999988079071,22.053499221801758
13388,Swarm,5.683333333000064,37.30000000000007,Late,2020-04-21,500.0,Ethiopia,Argo Argoba 1,Tue Feb  1 16:04:44 2022,0.4120000004768371,18.107999801635742
13389,Swarm,9.13333333333333,42.1666666666667,Early,2020-07-02,1600.0,Ethiopia,Bubu,Tue Feb  1 16:04:44 2022,0.1990000009536743,17.37299919128418
13390,Swarm,7.315833333000057,37.98472222200007,Late,2020-01-27,500.0,Ethiopia,halaba,Tue Feb  1 16:04:44 2022,0.2049999982118606,14.043499946594238
13396,Band,7.09305555555556,46.4102777777778,Early,2020-11-30,50.0,Ethiopia,Geladi,Tue Feb  1 16:04:44 2022,0.1509999930858612,21.536998748779297
13404,Swarm,7.445,40.7380555555556,Late,2020-12-26,600.0,Ethiopia,Wajir Goro,Tue Feb  1 16:04:44 2022,0.210999995470047,13.042999267578125
13406,Swarm,8.13944444444444,40.08,Early,2021-01-31,600.0,Ethiopia,Gololcha District  W,Tue Feb  1 16:04:44 2022,0.3089999854564667,11.68850040435791
13408,Swarm,7.93083333333333,39.5919444444444,Early,2021-02-02,600.0,Ethiopia,Chefe sebro,Tue Feb  1 16:04:44 2022,0.1340000033378601,12.699999809265137
13409,Swarm,5.29611111111111,44.6844444444444,Middle,2020-12-13,952.0,Ethiopia,Mustahil,Tue Feb  1 16:04:44 2022,0.1449999958276748,22.302499771118164
13410,Swarm,7.80666666666667,43.0422222222222,Middle,2021-04-14,1000.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0810000002384185,21.826499938964844
13412,Swarm,7.220555556000022,42.694444444000055,Late,2020-04-27,156.0,Ethiopia,Somali Region,Tue Feb  1 16:04:44 2022,0.4180000126361847,21.006500244140625
13413,Band,12.3927777777778,39.8480555555556,Middle,2020-06-17,15.0,Ethiopia,afar region yallo we,Tue Feb  1 16:04:44 2022,0.1270000040531158,25.30299949645996
13414,Band,6.98333333333333,42.6666666666667,Middle,2020-06-15,300.0,Ethiopia,Qulumbole,Tue Feb  1 16:04:44 2022,0.0930000022053718,22.76300048828125
13415,Band,13.5061111111111,39.8802777777778,Early,2020-10-05,100.0,Ethiopia,Afar zone 2 WoredaAb,Tue Feb  1 16:04:44 2022,0.0289999991655349,22.62350082397461
13417,Swarm,9.85,43.1833333333333,Middle,2020-06-11,1200.0,Ethiopia,Garab,Tue Feb  1 16:04:44 2022,0.1159999966621398,19.335498809814453
13418,Swarm,9.73472222222222,42.735,Early,2020-06-06,8.0,Ethiopia,awbarre,Tue Feb  1 16:04:44 2022,0.1580000072717666,17.364500045776367
13419,Swarm,10.2516666666667,40.0197222222222,Late,2020-10-25,300.0,Ethiopia,Gerbi,Tue Feb  1 16:04:44 2022,0.2479999959468841,19.666500091552734
13420,Band,7.19333333333333,41.7438888888889,Early,2021-06-08,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.1469999998807907,23.093000411987305
13425,Band,5.600000000000023,36.81666666700005,Middle,2020-04-13,91.0,Ethiopia,Geragedo,Tue Feb  1 16:04:44 2022,0.1030000001192092,22.327001571655273
13428,Swarm,9.16666666666667,43.15,Late,2020-06-21,650.0,Ethiopia,Labashaga,Tue Feb  1 16:04:44 2022,0.2339999973773956,16.547500610351562
13433,Swarm,12.1736111111111,39.8744444444444,Early,2020-09-30,10.0,Ethiopia,Afar region zone 4ke,Tue Feb  1 16:04:44 2022,0.1299999952316284,25.993499755859375
13435,Swarm,5.92305555555556,43.3363888888889,Middle,2020-12-15,1500.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0219999998807907,23.306499481201172
13437,Swarm,7.24861111111111,41.1772222222222,Late,2021-04-23,300.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.2119999974966049,17.819499969482422
13440,Swarm,5.466666667000027,36.75000000000006,Middle,2020-04-13,600.0,Ethiopia,OLika kibo,Tue Feb  1 16:04:44 2022,0.1340000033378601,21.32849884033203
13441,Swarm,6.115277778000063,43.133055556000045,Late,2019-12-26,400.0,Ethiopia,lat,Tue Feb  1 16:04:44 2022,0.1469999998807907,23.10700035095215
13447,Swarm,9.37833333333333,41.1802777777778,Middle,2020-10-14,334.5,Ethiopia,Biyo Keraba Mede Bol,Tue Feb  1 16:04:44 2022,0.1330000013113021,16.47599983215332
13448,Swarm,9.93583333333333,39.9975,Late,2020-10-23,400.0,Ethiopia,Sefi Beret,Tue Feb  1 16:04:44 2022,0.1089999973773956,23.616500854492188
13452,Band,6.016944444000046,43.15361111100003,Late,2020-05-27,48.0,Ethiopia,Somali Region/Shebel,Tue Feb  1 16:04:44 2022,0.0399999991059303,28.48699951171875
13455,Swarm,6.87361111111111,42.6719444444444,Late,2020-12-26,1.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0240000002086162,21.930500030517578
13456,Band,11.41916666700007,40.68638888900006,Late,2019-09-24,103.0,Ethiopia,liase,Tue Feb  1 16:04:44 2022,0.0170000009238719,29.744998931884766
13457,Band,11.511111111000048,40.47166666700008,Middle,2019-10-20,70.0,Ethiopia,kadfoyita,Tue Feb  1 16:04:44 2022,0.0219999998807907,25.927501678466797
13462,Swarm,9.26277777777778,42.2852777777778,Early,2021-02-01,450.0,Ethiopia,Tofik,Tue Feb  1 16:04:44 2022,0.2460000067949295,10.720000267028809
13463,Band,6.415,44.7094444444445,Middle,2020-12-10,50.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0810000002384185,21.617000579833984
13465,Swarm,6.96305555555556,40.3961111111111,Middle,2021-04-15,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.3350000083446502,12.265000343322754
13466,Band,9.78333333300003,41.83333333300004,Early,2020-05-01,110.0,Ethiopia,Chabisa,Tue Feb  1 16:04:44 2022,0.025000000372529,25.481998443603516
13467,Swarm,5.96722222222222,43.4272222222222,Middle,2020-12-16,2000.0,Ethiopia,Digdoga,Tue Feb  1 16:04:44 2022,0.0149999996647238,23.59149932861328
13470,Band,13.3408333333333,39.8741666666667,Early,2020-10-08,100.0,Ethiopia,Afar zone 2 Woreda A,Tue Feb  1 16:04:44 2022,0.0170000009238719,17.925500869750977
13471,Band,11.6308333333333,39.9730555555556,Late,2020-09-24,150.0,Ethiopia,Giro Chifra district,Tue Feb  1 16:04:44 2022,0.1319999992847442,24.30299949645996
13472,Swarm,8.72333333333333,42.6508333333333,Late,2021-04-25,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.2809999883174896,18.548500061035156
13474,Swarm,9.716666667000029,41.86666666700006,Late,2020-05-23,250.0,Ethiopia,Da as,Tue Feb  1 16:04:44 2022,0.101000003516674,25.331998825073242
13476,Band,7.18611111111111,41.8255555555556,Middle,2021-05-18,200.0,Ethiopia,Legehida wereda Elid,Tue Feb  1 16:04:44 2022,0.248999997973442,23.189498901367188
13479,Swarm,12.4586111111111,39.6736111111111,Middle,2020-10-16,1407.0,Ethiopia,Tigray Maru Baso,Tue Feb  1 16:04:44 2022,0.0850000008940696,21.538000106811523
13480,Swarm,6.99694444444444,46.4069444444444,Early,2020-12-06,100.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0829999968409538,23.33049964904785
13481,Swarm,11.1077777777778,39.725,Early,2021-07-05,900.0,Ethiopia,Am S wolo Kombolcha,Tue Feb  1 16:04:44 2022,0.1770000010728836,19.591001510620117
13482,Band,5.380000000000052,36.81972222200005,Late,2020-03-25,42.0,Ethiopia,Aymele.,Tue Feb  1 16:04:44 2022,0.1120000034570694,23.67799949645996
13485,Band,9.850000000000025,42.183333333000064,Early,2020-05-06,180.0,Ethiopia,Dafana,Tue Feb  1 16:04:44 2022,0.0489999987185001,22.24449920654297
13488,Swarm,7.666666667000072,38.194444444000055,Early,2020-02-04,1000.0,Ethiopia,Werabye,Tue Feb  1 16:04:44 2022,0.2560000121593475,16.712499618530273
13491,Swarm,6.52833333333333,43.6244444444444,Middle,2020-12-17,600.0,Ethiopia,Dember Weyini,Tue Feb  1 16:04:44 2022,0.025000000372529,22.32849884033203
13492,Swarm,8.97944444444444,43.1025,Early,2020-08-06,400.0,Ethiopia,Dhurwaale,Tue Feb  1 16:04:44 2022,0.1459999978542328,17.601999282836914
13497,Swarm,11.0913888888889,40.115,Middle,2021-07-11,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.2189999967813491,22.45199966430664
13498,Band,11.2908333333333,40.4908333333333,Early,2020-09-05,500.0,Ethiopia,Afar Adear weranso 1,Tue Feb  1 16:04:44 2022,0.0240000002086162,23.19099998474121
13502,Band,7.13166666666667,40.7208333333333,Early,2020-06-08,1000.0,Ethiopia,Oromiya East Bale Zo,Tue Feb  1 16:04:44 2022,0.3330000042915344,14.517999649047852
13506,Swarm,8.39,39.6880555555556,Late,2020-10-20,200.0,Ethiopia,Oromia Region,Tue Feb  1 16:04:44 2022,0.2469999939203262,15.768500328063965
13507,Swarm,9.4475,43.1030555555556,Late,2020-10-24,200.0,Ethiopia,North Ji jiga Fafan,Tue Feb  1 16:04:44 2022,0.1159999966621398,13.93899917602539
13508,Swarm,7.4425,40.4669444444444,Middle,2021-02-10,200.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.3129999935626983,13.530499458312988
13514,Band,10.5955555555556,42.3908333333333,Middle,2021-06-15,5.0,Ethiopia,somali region sitti,Tue Feb  1 16:04:44 2022,0.003000000026077,27.657499313354492
13515,Swarm,4.468888889000027,38.11055555600007,Late,2020-01-23,500.0,Ethiopia,Deduluk,Tue Feb  1 16:04:44 2022,0.1609999984502792,20.1924991607666
13516,Swarm,4.991944444000069,37.34194444400004,Middle,2020-02-19,400.0,Ethiopia,Jerarso,Tue Feb  1 16:04:44 2022,0.1049999967217445,17.865001678466797
13522,Swarm,9.42777777777778,41.6633333333333,Early,2020-10-07,1000.0,Ethiopia,Dire Dawa Ula Hulul,Tue Feb  1 16:04:44 2022,0.2189999967813491,12.714500427246094
13523,Swarm,12.1066666666667,39.9438888888889,Early,2020-10-03,100.0,Ethiopia,Afar region zone 4Gu,Tue Feb  1 16:04:44 2022,0.1289999932050705,26.342500686645508
13526,Swarm,10.9730555555556,40.2175,Late,2020-09-26,1000.0,Ethiopia,Abaron,Tue Feb  1 16:04:44 2022,0.125,27.303499221801758
13528,Swarm,11.5002777777778,40.4833333333333,Early,2021-09-30,100.0,Ethiopia,Afar,Tue Feb  1 16:04:44 2022,0.025000000372529,27.701499938964844
13529,Swarm,6.78055555555556,44.4275,Middle,2020-12-19,1500.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0820000022649765,23.70199966430664
13535,Swarm,12.2638888888889,39.0386111111111,Early,2021-07-01,500.0,Ethiopia,Waghimera /Gazgibla/,Tue Feb  1 16:04:44 2022,0.2540000081062317,14.585000038146973
13536,Band,5.366666667000061,36.81666666700005,Late,2020-03-29,36.0,Ethiopia,Aymele.,Tue Feb  1 16:04:44 2022,0.0879999995231628,22.176498413085938
13537,Swarm,11.708055556000032,40.02027777800004,Early,2019-09-05,100.0,Ethiopia,Afuma tebi,Tue Feb  1 16:04:44 2022,0.1289999932050705,28.72599983215332
13538,Swarm,11.472500000000023,40.72500000000008,Late,2019-10-24,450.0,Ethiopia,leaji 2,Tue Feb  1 16:04:44 2022,0.006000000052154,23.62649917602539
13539,Swarm,10.670833333000076,39.98361111100007,Middle,2019-11-13,200.0,Ethiopia,DAWA HAREWA,Tue Feb  1 16:04:44 2022,0.257999986410141,16.60300064086914
13540,Swarm,9.598888889000024,42.64555555600003,Middle,2019-11-16,300.0,Ethiopia,Amola,Tue Feb  1 16:04:44 2022,0.2800000011920929,12.91550064086914
13541,Swarm,9.361388889000068,42.82444444400005,Middle,2020-04-20,450.0,Ethiopia,Somali Region,Tue Feb  1 16:04:44 2022,0.4950000047683716,16.881000518798828
13542,Swarm,9.650000000000034,41.83333333300004,Late,2020-05-26,300.0,Ethiopia,Industry,Tue Feb  1 16:04:44 2022,0.1059999987483024,25.0
13549,Swarm,9.59027777777778,42.6813888888889,Middle,2020-10-13,200.0,Ethiopia,Gelada,Tue Feb  1 16:04:44 2022,0.1770000010728836,15.932000160217285
13551,Band,5.466666667000027,36.71666666700003,Early,2020-04-04,47.0,Ethiopia,Shaba,Tue Feb  1 16:04:44 2022,0.3000000119209289,21.47599983215332
13553,Swarm,10.7841666666667,40.1872222222222,Late,2020-09-27,1500.0,Ethiopia,afar kilil zon 5 wre,Tue Feb  1 16:04:44 2022,0.1059999987483024,27.61400032043457
13554,Swarm,11.3877777777778,40.1444444444444,Late,2020-09-29,150.0,Ethiopia,Afar Region,Tue Feb  1 16:04:44 2022,0.1059999987483024,25.905500411987305
13555,Swarm,6.522777778000034,44.45611111100004,Middle,2020-01-17,1000.0,Ethiopia,Maracato kebele kebr,Tue Feb  1 16:04:44 2022,0.0260000005364418,19.97949981689453
13556,Swarm,11.82,41.0727777777778,Early,2020-08-09,400.0,Ethiopia,Afar dubti asonda,Tue Feb  1 16:04:44 2022,0.1809999942779541,24.636499404907227
13559,Swarm,9.13333333333333,43.1,Late,2020-06-25,1000.0,Ethiopia,Maragalo 2,Tue Feb  1 16:04:44 2022,0.181999996304512,18.390499114990234
13560,Band,5.516666667000038,36.81666666700005,Middle,2020-04-12,37.0,Ethiopia,Argo,Tue Feb  1 16:04:44 2022,0.1209999993443489,24.21500015258789
13563,Swarm,9.74638888900006,42.47722222200008,Early,2020-04-04,600.0,Ethiopia,Dambalol Dambal,Tue Feb  1 16:04:44 2022,0.1030000001192092,22.317501068115234
13565,Band,10.7405555555556,40.2225,Early,2020-09-30,60.0,Ethiopia,afar region dewe dis,Tue Feb  1 16:04:44 2022,0.1199999973177909,26.72249984741211
13566,Band,6.90138888888889,45.5338888888889,Middle,2020-11-12,400.0,Ethiopia,Belwened,Tue Feb  1 16:04:44 2022,0.1199999973177909,21.07400131225586
13567,Swarm,12.2083333333333,39.7477777777778,Middle,2020-10-15,600.0,Ethiopia,Aashewa Meda,Tue Feb  1 16:04:44 2022,0.1059999987483024,18.081499099731445
13571,Band,9.850000000000025,42.650000000000034,Early,2020-05-04,150.0,Ethiopia,Warabessa,Tue Feb  1 16:04:44 2022,0.31700000166893,19.130998611450195
13575,Swarm,9.29138888888889,41.6780555555556,Late,2021-02-23,100.0,Ethiopia,East Harerge Badeno,Tue Feb  1 16:04:44 2022,0.2980000078678131,8.138999938964844
13578,Band,5.150000000000034,37.23333333300008,Early,2020-04-04,300.0,Ethiopia,Blla,Tue Feb  1 16:04:44 2022,0.2520000040531158,21.338499069213867
13582,Swarm,9.86666666700006,41.36666666700006,Middle,2020-04-16,500.0,Ethiopia,Dorserwel,Tue Feb  1 16:04:44 2022,0.1280000060796737,23.030498504638672
13583,Swarm,5.816111111000055,43.75333333300006,Late,2019-12-27,500.0,Ethiopia,Farasid,Tue Feb  1 16:04:44 2022,0.0260000005364418,23.23499870300293
13586,Swarm,4.90527777777778,36.5433333333333,Late,2021-01-26,400.0,Ethiopia,Turmi,Tue Feb  1 16:04:44 2022,0.0810000002384185,23.95199966430664
13587,Band,11.0091666666667,40.7236111111111,Early,2020-06-08,2.0,Ethiopia,Afar/Adayitu,Tue Feb  1 16:04:44 2022,0.0790000036358833,26.198999404907227
13590,Band,5.2000000000000455,37.10000000000008,Early,2020-04-06,61.5,Ethiopia,Tebla Khcale,Tue Feb  1 16:04:44 2022,0.1449999958276748,23.966501235961914
13591,Swarm,7.77944444444444,43.7127777777778,Late,2020-06-25,400.0,Ethiopia,somali region Jarar,Tue Feb  1 16:04:44 2022,0.0270000007003545,24.59950065612793
13592,Swarm,4.238055556000063,37.64750000000004,Late,2020-05-23,50.0,Ethiopia,Borena zone dilo gor,Tue Feb  1 16:04:44 2022,0.2919999957084656,21.263500213623047
13593,Swarm,5.083333333000041,37.05000000000007,Early,2020-05-01,185.0,Ethiopia,Wayu wondo,Tue Feb  1 16:04:44 2022,0.4070000052452087,19.38800048828125
13600,Swarm,8.21277777777778,40.0944444444444,Early,2021-02-03,600.0,Ethiopia,Jinga Bilu,Tue Feb  1 16:04:44 2022,0.2509999871253967,14.626500129699707
13601,Band,9.83472222200004,41.38277777800005,Late,2020-05-30,15.0,Ethiopia,somali region.sitti,Tue Feb  1 16:04:44 2022,0.1309999972581863,26.817001342773438
13602,Swarm,5.633333333000053,36.900000000000034,Early,2020-04-10,300.0,Ethiopia,Gado,Tue Feb  1 16:04:44 2022,0.123999997973442,25.403499603271484
13603,Swarm,6.166666667000072,37.10000000000008,Early,2020-05-05,470.0,Ethiopia,Otalo,Tue Feb  1 16:04:44 2022,0.3930000066757202,18.36050033569336
13604,Swarm,5.750000000000057,37.25000000000006,Early,2020-05-01,110.0,Ethiopia,Chile,Tue Feb  1 16:04:44 2022,0.4289999902248382,19.060501098632812
13605,Swarm,9.13333333333333,42.25,Early,2020-07-06,900.0,Ethiopia,Erer Ibada,Tue Feb  1 16:04:44 2022,0.3149999976158142,18.575000762939453
13608,Band,12.1388888888889,39.9866666666667,Late,2020-09-25,180.0,Ethiopia,Kelewan 2 Gulina Dis,Tue Feb  1 16:04:44 2022,0.1289999932050705,24.302499771118164
13610,Band,5.4694444440000325,36.81111111100006,Early,2020-03-09,100.0,Ethiopia,Benatsemymay Luka ke,Tue Feb  1 16:04:44 2022,0.2129999995231628,23.385499954223633
13613,Swarm,5.452777778000041,36.887500000000045,Early,2020-05-02,1200.0,Ethiopia,Southern Nations,Tue Feb  1 16:04:44 2022,0.3810000121593475,23.752500534057617
13614,Swarm,6.598333333000028,43.62805555600005,Early,2020-01-08,500.0,Ethiopia,Draan,Tue Feb  1 16:04:44 2022,0.0309999994933605,25.037500381469727
13615,Band,6.62166666666667,44.5444444444444,Late,2020-11-22,40.0,Ethiopia,Kudumber,Tue Feb  1 16:04:44 2022,0.0820000022649765,22.106000900268555
13619,Band,7.3,43.2833333333333,Early,2020-06-05,800.0,Ethiopia,Raso,Tue Feb  1 16:04:44 2022,0.1430000066757202,22.073501586914062
13621,Swarm,9.39111111111111,39.6858333333333,Late,2020-10-23,600.0,Ethiopia,Gelgela,Tue Feb  1 16:04:44 2022,0.2639999985694885,18.441999435424805
13622,Swarm,7.34972222222222,39.7522222222222,Late,2021-01-20,200.0,Ethiopia,Mekona,Tue Feb  1 16:04:44 2022,0.2479999959468841,12.82450008392334
13623,Band,9.933333333000064,42.35000000000008,Late,2020-04-30,50.0,Ethiopia,Kalebed,Tue Feb  1 16:04:44 2022,0.0299999993294477,23.066499710083008
13628,Swarm,9.06972222222222,40.8977777777778,Middle,2020-10-17,2080.0,Ethiopia,Alagore,Tue Feb  1 16:04:44 2022,0.2949999868869781,11.565999984741211
13630,Band,9.916666667000072,42.38333333300005,Late,2020-04-30,90.0,Ethiopia,Hadul,Tue Feb  1 16:04:44 2022,0.0299999993294477,22.533498764038086
13632,Swarm,7.061944444000062,40.50194444400006,Late,2020-04-26,600.0,Ethiopia,Oromia Region,Tue Feb  1 16:04:44 2022,0.5019999742507935,16.085498809814453
13633,Band,7.78416666666667,42.1891666666667,Middle,2020-06-16,2000.0,Ethiopia,"Somali region, ererz",Tue Feb  1 16:04:44 2022,0.0860000029206276,22.681499481201172
13635,Band,9.983333333000076,42.33333333300004,Early,2020-05-09,80.0,Ethiopia,Dure Kump,Tue Feb  1 16:04:44 2022,0.0199999995529651,24.52699851989746
13636,Band,9.825833333000048,41.41305555600008,Late,2020-05-27,100.0,Ethiopia,somali region.sitti,Tue Feb  1 16:04:44 2022,0.1309999972581863,26.308000564575195
13639,Swarm,4.962222222000037,38.02305555600003,Early,2020-03-02,300.0,Ethiopia,YabeloWered Areri ke,Tue Feb  1 16:04:44 2022,0.0820000022649765,20.707000732421875
13640,Swarm,10.381666667000047,42.57027777800005,Late,2020-03-31,1200.0,Ethiopia,Somali Region,Tue Feb  1 16:04:44 2022,0.0080000003799796,21.75550079345703
13642,Swarm,8.78166666666667,42.3705555555556,Late,2021-02-20,261.0,Ethiopia,Dimitu Kaliya,Tue Feb  1 16:04:44 2022,0.1459999978542328,18.964500427246094
